X,Y,OBJECTID,FACILITYID,INTID,LATITUDE,LONGITUDE,COUNTDATE,ADT,STREETONE,DIRECTION,STREETTWO,TRAVELDIRE,NEARINTERS,CITY,ADTONE,ADTTWO,CREATIONDATE,LASTUPDATE,NOTES
6169712.25122342,1953404.38681565,4921,2523,2523,37.35183845,-121.84851529,2005/09/12 00:00:00+00,10639,San Antonio St,W of,Oakland Av, ,San Antonio St & Oakland Av,San Jose,,,,2021/03/18 17:05:47+00, 
6139994.70599984,1942606.90512981,4922,2524,2524,37.32097466,-121.95015944,2006/06/29 00:00:00+00,37430,Winchester Bl,N of,Olin St, ,Winchester Bl & Olin St,San Jose,,,,2021/03/18 17:05:47+00, 
6145949.72919475,1965666.26714748,4923,2525,2525,37.3845425,-121.93090245,2006/03/22 00:00:00+00,26640,Trimble Rd,E of,Orchard Pw, ,Trimble Rd & Orchard Pw,San Jose,,,,2021/03/18 17:05:47+00, 
6181390.08777583,1912489.4775039,4924,2526,2526,37.23994527,-121.80637871,2007/07/26 00:00:00+00,6850,Palmia Dr,S of,Primrose Dr, ,Palmia Dr & Primrose Dr,San Jose,,,,2021/03/18 17:05:47+00, 
6169956.86654782,1972077.75071557,4925,2527,2527,37.40313973,-121.84859666,2006/01/10 00:00:00+00,6910,Piedmont Rd,N of,Pinnacle Dr, ,Piedmont Rd & Pinnacle Dr,San Jose,,,,2021/03/18 17:05:47+00, 
6166065.59841175,1944788.11074114,4926,2528,2528,37.32803179,-121.86062667,2006/08/23 00:00:00+00,22920,Story Rd,E of,Remillard Ct, ,Story Rd & Remillard Ct,San Jose,,,,2021/03/18 17:05:47+00, 
6165910.57542783,1944672.08538264,4927,2529,2529,37.32771043,-121.86115809,2006/10/12 00:00:00+00,23540,Story Rd,W of,Remillard Ct, ,Story Rd & Remillard Ct,San Jose,,,,2021/03/18 17:05:47+00, 
6130051.21374774,1943543.05450423,4928,2530,2530,37.32311231,-121.98441428,2005/11/14 00:00:00+00,27076,Stevens Creek Bl,W of,Richfield Dr, ,Stevens Creek Bl & Richfield Dr,San Jose,,,,2021/03/18 17:05:47+00, 
6188117.29610616,1948228.45720689,4929,2531,2531,37.33834688,-121.78495478,2008/01/23 00:00:00+00,7022,Ruby Av,S of,Tully Rd, ,Ruby Av & Tully Rd,San Jose,,,,2021/03/18 17:05:47+00, 
6163948.18302716,1951637.81259289,4930,2532,2532,37.34675758,-121.86825653,2010/06/02 00:00:00+00,18894,Santa Clara St,W of,24th St, ,Santa Clara St & 24th St,San Jose,,,,2021/03/18 17:05:47+00, 
6156107.11603217,1953447.0786594,4931,2533,2533,37.35140794,-121.89531886,2007/02/27 00:00:00+00,13210,Taylor St,W of,Sixth St, ,Taylor St & Sixth St,San Jose,,,,2021/03/18 17:05:47+00, 
6166173.94727641,1917633.86321248,4932,2534,2534,37.2534736,-121.85889332,2010/06/01 00:00:00+00,46749,Santa Teresa Bl,N of,Thornwood Dr, ,Santa Teresa Bl & Thornwood Dr,San Jose,,,,2021/03/18 17:05:47+00, 
6183992.19904141,1939027.36307631,4933,2535,2535,37.31291261,-121.79871029,2006/06/08 00:00:00+00,43650,Aborn Rd,E of,Serpa Dr, ,Aborn Rd & Serpa Dr,San Jose,,,,2021/03/18 17:05:47+00, 
6132044.23141524,1939378.16060306,4934,2536,2536,37.31176647,-121.97732186,2005/10/25 00:00:00+00,43551,Saratoga Av,N of,Manzanita Dr, ,Saratoga Av & Manzanita Dr,San Jose,,,,2021/03/18 17:05:47+00, 
6176435.40444374,1942829.13598457,4935,2537,2537,37.32306074,-121.8248702,2010/06/02 00:00:00+00,43398,Tully Rd,E of,King Rd, ,Tully Rd & King Rd,San Jose,,,,2021/03/18 17:05:47+00, 
6155512.17594908,1964909.21452773,4936,2538,2538,37.38286447,-121.89796095,2010/05/18 00:00:00+00,43256,Brokaw Rd,W of,Oakland, ,Brokaw Rd & Oakland,San Jose,,,,2021/03/18 17:05:47+00, 
6158303.54306975,1965988.67037407,4937,2539,2539,37.38593899,-121.88840172,2007/07/18 00:00:00+00,42790,Murphy Av,W of,Deluca Dr, ,Murphy Av & Deluca Dr,San Jose,,,,2021/03/18 17:05:47+00, 
6132038.18582366,1939110.74545547,4938,2540,2540,37.31103172,-121.97732806,2005/10/25 00:00:00+00,42381,Saratoga Av,S of,Manzanita Dr, ,Saratoga Av & Manzanita Dr,San Jose,,,,2021/03/18 17:05:47+00, 
6132307.31094158,1940540.29902682,4939,2541,2541,37.3149651,-121.97648014,2010/06/03 00:00:00+00,42263,Moorpark Av,S of,Saratoga Av, ,Moorpark Av & Saratoga Av,San Jose,,,,2021/03/18 17:05:47+00, 
6139986.25555742,1941365.88891107,4940,2542,2542,37.31756642,-121.95012245,2007/06/26 00:00:00+00,41880,Winchester Bl,N of,Junipero Serra Fr, ,Winchester Bl & Junipero Serra Fr,San Jose,,,,2021/03/18 17:05:47+00, 
6157131.26785524,1965122.84631832,4941,2543,2543,37.38351346,-121.89239184,2007/04/16 00:00:00+00,41799,Murphy Av,W of,Oyama Dr, ,Murphy Av & Oyama Dr,San Jose,,,,2021/03/18 17:05:47+00, 
6145242.51965116,1934423.50712657,4942,2544,2544,37.29872377,-121.93168419,2005/01/11 00:00:00+00,41558,Bascom Av,N of,Southwest Ex, ,Bascom Av & Southwest Ex,San Jose,,,,2021/03/18 17:05:47+00, 
6157263.81680274,1965220.90124032,4943,2545,2545,37.38378816,-121.89194061,2007/04/16 00:00:00+00,41322,Murphy Av,E of,Oyama Dr, ,Murphy Av & Oyama Dr,San Jose,,,,2021/03/18 17:05:47+00, 
6158742.88831966,1966313.28553848,4944,2546,2546,37.38684833,-121.8869062,2010/05/18 00:00:00+00,40853,Murphy Av,W of,Lundy Av, ,Murphy Av & Lundy Av,San Jose,,,,2021/03/18 17:05:47+00, 
6139990.79130949,1941805.18232381,4945,2547,2547,37.31877289,-121.95013021,2006/06/29 00:00:00+00,38460,Winchester Bl,S of,Olsen Dr, ,Winchester Bl & Olsen Dr,San Jose,,,,2021/03/18 17:05:47+00, 
6147413.76891758,1920926.22309756,4946,2548,2548,37.26174409,-121.92352776,2010/05/25 00:00:00+00,37423,Camden Av,W of,Leigh Av, ,Camden Av & Leigh Av,San Jose,,,,2021/03/18 17:05:47+00, 
6139958.38323782,1937479.0653199,4947,2549,2549,37.30689145,-121.9500112,2005/03/23 00:00:00+00,36410,Winchester Bl,N of,Walgrove Wy, ,Winchester Bl & Walgrove Wy,San Jose,,,,2021/03/18 17:05:47+00, 
6168750.2731605,1936609.50800389,4948,2550,2550,37.30567869,-121.8509881,2008/01/19 00:00:00+00,36340,Tully Rd,E of,10th St, ,Tully Rd & 10th St,San Jose,,,,2021/03/18 17:05:47+00, 
6145242.48487432,1934140.79509357,4949,2551,2551,37.29794779,-121.9316697,2006/03/07 00:00:00+00,36262,Bascom Av,S of,Borello Dr, ,Bascom Av & Borello Dr,San Jose,,,,2021/03/18 17:05:47+00, 
6145242.21354942,1934401.95205157,4950,2552,2552,37.29866454,-121.93168409,2006/03/07 00:00:00+00,36243,Bascom Av,N of,Borello Dr, ,Bascom Av & Borello Dr,San Jose,,,,2021/03/18 17:05:47+00, 
6150541.23575975,1937583.61333914,4951,2553,2553,37.30762306,-121.91363382,2005/01/12 00:00:00+00,35810,Meridian Av,S of,Curci Dr, ,Meridian Av & Curci Dr,San Jose,,,,2021/03/18 17:05:47+00, 
6148571.09403075,1953419.81723098,4952,2554,2554,37.35103107,-121.92124606,2006/06/07 00:00:00+00,35750,Coleman Av,N of,Airport Bl, ,Coleman Av & Airport Bl,San Jose,,,,2021/03/18 17:05:47+00, 
6151569.21762766,1915627.08835465,4953,2555,2555,37.24737274,-121.90896893,2010/05/26 00:00:00+00,35534,Camden Av,S of,Michon Dr, ,Camden Av & Michon Dr,San Jose,,,,2021/03/18 17:05:47+00, 
6130073.53063224,1934709.59120007,4954,2556,2556,37.29885298,-121.98384573,2005/10/18 00:00:00+00,35337,Saratoga Av,N of,Latimer Av, ,Saratoga Av & Latimer Av,San Jose,,,,2021/03/18 17:05:47+00, 
6168447.73702016,1936367.5380154,4955,2557,2557,37.30500214,-121.85201641,2008/01/19 00:00:00+00,34940,Tully Rd,W of,10th St, ,Tully Rd & 10th St,San Jose,,,,2021/03/18 17:05:47+00, 
6159749.60415399,1955541.4150219,4956,2558,2558,37.35730783,-121.88289536,2008/02/13 00:00:00+00,34860,Taylor St,E of,Eighteenth St, ,Taylor St & Eighteenth St,San Jose,,,,2021/03/18 17:05:47+00, 
6181431.09720825,1943117.23580207,4957,2559,2559,37.32404551,-121.80771116,2010/05/19 00:00:00+00,34630,Quimby Rd,E of,Capitol Ex, ,Quimby Rd & Capitol Ex,San Jose,,,,2021/03/18 17:05:47+00, 
6171808.31002341,1934636.4135249,4958,2560,2560,37.30039227,-121.84038051,2008/01/24 00:00:00+00,34623,Senter Rd,N of,Balfour Dr, ,Senter Rd & Balfour Dr,San Jose,,,,2021/03/18 17:05:47+00, 
6139968.88551341,1939064.12087682,4959,2561,2561,37.31124471,-121.95005955,2005/01/05 00:00:00+00,34310,Winchester Bl,S of,Neal Av, ,Winchester Bl & Neal Av,San Jose,,,,2021/03/18 17:05:47+00, 
6139970.29561558,1939381.52542573,4960,2562,2562,37.31211639,-121.9500716,2005/01/05 00:00:00+00,34238,Winchester Bl,N of,Neal Av, ,Winchester Bl & Neal Av,San Jose,,,,2021/03/18 17:05:47+00, 
6139939.4252705,1934689.90652815,4961,2563,2563,37.29923113,-121.94992776,2005/03/23 00:00:00+00,34140,Winchester Bl,N of,Loma Verde Dr, ,Winchester Bl & Loma Verde Dr,San Jose,,,,2021/03/18 17:05:47+00, 
6136616.37286149,1943495.03163439,4962,2564,2564,37.32326423,-121.96183665,2008/07/29 00:00:00+00,33570,Stevens Creek Bl,E of,Harold Av, ,Stevens Creek Bl & Harold Av,San Jose,,,,2021/03/18 17:05:47+00, 
6171941.690006,1934440.13110906,4963,2565,2565,37.29985849,-121.83991224,2008/01/24 00:00:00+00,33418,Senter Rd,S of,Balfour Dr, ,Senter Rd & Balfour Dr,San Jose,,,,2021/03/18 17:05:47+00, 
6138689.13019891,1943474.25214839,4964,2566,2566,37.3232959,-121.95470813,2008/08/05 00:00:00+00,33000,Stevens Creek Bl,W of,Rosewood Av, ,Stevens Creek Bl & Rosewood Av,San Jose,,,,2021/03/18 17:05:47+00, 
6166033.9085145,1955594.34437798,4965,2567,2567,37.35770643,-121.86127607,2010/05/19 00:00:00+00,32338,Mckee Rd,W of,King Rd, ,Mckee Rd & King Rd,San Jose,,,,2021/03/18 17:05:47+00, 
6143608.85526758,1963998.24686147,4966,2568,2568,37.37986371,-121.93886694,2006/03/22 00:00:00+00,32330,Trimble Rd,E of,Seaboard Av, ,Trimble Rd & Seaboard Av,San Jose,,,,2021/03/18 17:05:47+00, 
6137081.41556658,1943490.63039649,4967,2569,2569,37.3232721,-121.96023732,2005/04/13 00:00:00+00,32111,Stevens Creek Bl,W of,Cypress Av, ,Stevens Creek Bl & Cypress Av,San Jose,,,,2021/03/18 17:05:47+00, 
6137328.44230349,1943487.70520549,4968,2570,2570,37.32327469,-121.95938776,2005/04/13 00:00:00+00,31981,Stevens Creek Bl,E of,Cypress Av, ,Stevens Creek Bl & Cypress Av,San Jose,,,,2021/03/18 17:05:47+00, 
6180773.13986275,1916668.84480131,4969,2571,2571,37.25138711,-121.80870075,2005/04/05 00:00:00+00,31654,Blossom Hill Rd,E of,Beswick Dr, ,Blossom Hill Rd & Beswick Dr,San Jose,,,,2021/03/18 17:05:47+00, 
6150197.88933358,1951834.55760624,4970,2572,2572,37.34674748,-121.91556289,2010/06/03 00:00:00+00,31504,Coleman Av,N of,Hedding St, ,Coleman Av & Hedding St,San Jose,,,,2021/03/18 17:05:47+00, 
6182988.24534066,1943534.99579331,4971,2573,2573,37.32525252,-121.80237677,2005/05/18 00:00:00+00,31268,Quimby Rd,W of,Gavilan Dr, ,Quimby Rd & Gavilan Dr,San Jose,,,,2021/03/18 17:05:47+00, 
6152123.42878959,1950725.2179614,4972,2574,2574,37.34376965,-121.90887885,2009/05/20 00:00:00+00,31170,Taylor St,W of,Spring St, ,Taylor St & Spring St,San Jose,,,,2021/03/18 17:05:47+00, 
6167235.92251466,1945747.10062106,4973,2575,2575,37.33071208,-121.85664957,2005/03/15 00:00:00+00,30827,Story Rd,E of,Lucretia Av, ,Story Rd & Lucretia Av,San Jose,,,,2021/03/18 17:05:47+00, 
6153099.87598367,1911049.56666981,4974,2576,2576,37.2348621,-121.90346936,2005/05/24 00:00:00+00,30660,Camden Av,N of,Orchard View Dr, ,Camden Av & Orchard View Dr,San Jose,,,,2021/03/18 17:05:47+00, 
6183157.31980567,1943578.43173006,4975,2577,2577,37.32537844,-121.80179775,2005/05/18 00:00:00+00,30264,Quimby Rd,E of,Gavilan Dr, ,Quimby Rd & Gavilan Dr,San Jose,,,,2021/03/18 17:05:47+00, 
6180477.86355041,1916623.10079831,4976,2578,2578,37.25125229,-121.80971628,2005/04/05 00:00:00+00,30246,Blossom Hill Rd,W of,Beswick Dr, ,Blossom Hill Rd & Beswick Dr,San Jose,,,,2021/03/18 17:05:47+00, 
6153056.4974615,1909963.20466931,4977,2579,2579,37.23187613,-121.90356196,2005/04/18 00:00:00+00,30066,Camden Av,S of,Malpas Dr, ,Camden Av & Malpas Dr,San Jose,,,,2021/03/18 17:05:47+00, 
6153090.43637,1910184.15862373,4978,2580,2580,37.23248518,-121.90345722,2005/04/18 00:00:00+00,29920,Camden Av,N of,Malpas Dr, ,Camden Av & Malpas Dr,San Jose,,,,2021/03/18 17:05:47+00, 
6185967.53432958,1939588.94069332,4979,2581,2581,37.31453968,-121.79193858,2006/10/18 00:00:00+00,29842,White Rd,N of,Aborn Rd, ,White Rd & Aborn Rd,San Jose,,,,2021/03/18 17:05:47+00, 
6127907.43260224,1932420.36349507,4980,2582,2582,37.29247195,-121.99116617,2010/06/03 00:00:00+00,29017,Saratoga Av,N of,Campbell Av, ,Saratoga Av & Campbell Av,San Jose,,,,2021/03/18 17:05:47+00, 
6177557.15646534,1954262.41003399,4981,2583,2583,37.35450232,-121.82156808,2006/08/24 00:00:00+00,28920,Story Rd,E of,Lyndale Av, ,Story Rd & Lyndale Av,San Jose,,,,2021/03/18 17:05:47+00, 
6184048.48633042,1945316.8980694,4982,2584,2584,37.33019598,-121.79880766,2007/08/02 00:00:00+00,28720,White Rd,S of,Peppermint Dr, ,White Rd & Peppermint Dr,San Jose,,,,2021/03/18 17:05:47+00, 
6187110.05632275,1938584.3327944,4983,2585,2585,37.31182298,-121.78796884,2005/02/23 00:00:00+00,28540,San Felipe Rd,S of,Keaton Lp, ,San Felipe Rd & Keaton Lp,San Jose,,,,2021/03/18 17:05:47+00, 
6152995.3322295,1909709.22223765,4984,2586,2586,37.23117259,-121.90375896,2005/05/31 00:00:00+00,28117,Camden Av,S of,Canna Ln, ,Camden Av & Canna Ln,San Jose,,,,2021/03/18 17:05:47+00, 
6153021.0447765,1909786.33231965,4985,2587,2587,37.23138662,-121.9036743,2005/05/31 00:00:00+00,28112,Camden Av,N of,Canna Ln, ,Camden Av & Canna Ln,San Jose,,,,2021/03/18 17:05:47+00, 
6149659.71915008,1921761.31755598,4986,2588,2588,37.26412817,-121.91584504,2005/02/09 00:00:00+00,27728,Hillsdale Av,E of,Ross Av, ,Hillsdale Av & Ross Av,San Jose,,,,2021/03/18 17:05:47+00, 
6130365.174734,1943539.94033723,4987,2589,2589,37.32311742,-121.98333451,2005/11/14 00:00:00+00,27588,Stevens Creek Bl,E of,Richfield Dr, ,Stevens Creek Bl & Richfield Dr,San Jose,,,,2021/03/18 17:05:47+00, 
6143182.08020249,1940781.12925382,4988,2590,2590,37.31609108,-121.93911617,2010/05/20 00:00:00+00,27488,Moorpark Av,W of,Thornton Wy, ,Moorpark Av & Thornton Wy,San Jose,,,,2021/03/18 17:05:47+00, 
6165234.20145249,1952378.07226723,4989,2591,2591,37.34884179,-121.86386843,2005/02/17 00:00:00+00,27400,Santa Clara St,E of,28th St, ,Santa Clara St & 28th St,San Jose,,,,2021/03/18 17:05:47+00, 
6151667.76434658,1950331.13443197,4990,2592,2592,37.34266849,-121.91042608,2010/05/20 00:00:00+00,27267,Taylor St,E of,Coleman Av, ,Taylor St & Coleman Av,San Jose,,,,2021/03/18 17:05:47+00, 
6151740.97220542,1949976.19583739,4991,2593,2593,37.34170709,-121.910162,2010/06/03 00:00:00+00,27040,Coleman Av,S of,Taylor Av, ,Coleman Av & Taylor Av,San Jose,,,,2021/03/18 17:05:47+00, 
6152290.29328525,1956763.29381172,4992,2594,2594,37.36036931,-121.9086195,2009/02/05 00:00:00+00,26920,First St,N of,Rosemary St, ,First St & Rosemary St,San Jose,,,,2021/03/18 17:05:47+00, 
6153097.75820574,1911500.77114798,4993,2595,2595,37.23610148,-121.90350014,2010/06/01 00:00:00+00,26833,Camden Av,S of,Blossom Hill, ,Camden Av & Blossom Hill,San Jose,,,,2021/03/18 17:05:47+00, 
6151287.16733874,1950030.20458764,4994,2596,2596,37.3418263,-121.9117197,2009/05/27 00:00:00+00,26500,Taylor St,W of,Chestnut St, ,Taylor St & Chestnut St,San Jose,,,,2021/03/18 17:05:47+00, 
6150590.2110555,1922233.38321289,4995,2597,2597,37.26546331,-121.91267869,2006/06/21 00:00:00+00,26210,Hillsdale Av,E of,Manda Dr, ,Hillsdale Av & Manda Dr,San Jose,,,,2021/03/18 17:05:47+00, 
6154678.49815449,1923665.24189773,4996,2598,2598,37.26956407,-121.89870485,2006/06/15 00:00:00+00,26200,Hillsdale Av,W of,Wilcox Av, ,Hillsdale Av & Wilcox Av,San Jose,,,,2021/03/18 17:05:47+00, 
6159014.35857725,1925189.07185531,4997,2599,2599,37.27392586,-121.88388355,2006/06/19 00:00:00+00,25960,Hillsdale Av,W of,Picadilly Dr, ,Hillsdale Av & Picadilly Dr,San Jose,,,,2021/03/18 17:05:47+00, 
6166758.83685467,1945353.58041073,4998,2600,2600,37.32961246,-121.85827038,2005/03/15 00:00:00+00,25918,Story Rd,W of,Lucretia Av, ,Story Rd & Lucretia Av,San Jose,,,,2021/03/18 17:05:47+00, 
6170481.12435758,1956744.77252331,4999,2601,2601,37.3610536,-121.84603678,2005/03/22 00:00:00+00,25490,Jackson Av,S of,Madden Av, ,Jackson Av & Madden Av,San Jose,,,,2021/03/18 17:05:47+00, 
6146519.22772767,1965983.00010981,5000,2602,2602,37.3854362,-121.92895929,2010/06/03 00:00:00+00,25484,Trimble Rd,W of,First St, ,Trimble Rd & First St,San Jose,,,,2021/03/18 17:05:47+00, 
6150315.6879825,1922145.55858539,5001,2603,2603,37.26521073,-121.91361735,2006/06/19 00:00:00+00,25420,Hillsdale Av,W of,Quinto Wy, ,Hillsdale Av & Quinto Wy,San Jose,,,,2021/03/18 17:05:47+00, 
6174357.24816699,1919230.86100273,5002,2604,2604,37.25818229,-121.8308578,2010/05/19 00:00:00+00,25383,Snell Rd,S of,Chynoweth, ,Snell Rd & Chynoweth,San Jose,,,,2021/03/18 17:05:47+00, 
6170390.16062875,1956864.18468606,5003,2605,2605,37.36137795,-121.84635565,2005/03/22 00:00:00+00,25368,Jackson Av,N of,Madden Av, ,Jackson Av & Madden Av,San Jose,,,,2021/03/18 17:05:47+00, 
6150300.00559916,1932783.22497407,5004,2606,2606,37.29442557,-121.91422688,2010/05/20 00:00:00+00,25336,Hamilton Av,W of,Meridian Av, ,Hamilton Av & Meridian Av,San Jose,,,,2021/03/18 17:05:47+00, 
6185474.44640499,1940647.67446823,5005,2607,2607,37.31742851,-121.79368449,2007/08/01 00:00:00+00,25238,White Rd,S of,Westgrove Ln, ,White Rd & Westgrove Ln,San Jose,,,,2021/03/18 17:05:47+00, 
6155709.05646083,1916267.49881923,5006,2608,2608,37.2493017,-121.89478042,2005/04/25 00:00:00+00,25135,Meridian Av,N of,Dentwood Dr, ,Meridian Av & Dentwood Dr,San Jose,,,,2021/03/18 17:05:47+00, 
6144808.27445666,1976014.02171439,5007,2609,2609,37.41291186,-121.93538047,2008/10/01 00:00:00+00,24990,Tasman Dr,E of,Zanker Rd, ,Tasman Dr & Zanker Rd,San Jose,,,,2021/03/18 17:05:47+00, 
6184680.72423917,1933536.46854632,5008,2610,2610,37.29786123,-121.79608294,2007/03/06 00:00:00+00,24890,Yerba Buena Rd,E of,Edenwood Dr, ,Yerba Buena Rd & Edenwood Dr,San Jose,,,,2021/03/18 17:05:47+00, 
6176935.94182849,1941492.51595439,5009,2611,2611,37.31942081,-121.82308729,2005/02/01 00:00:00+00,24560,King Rd,N of,Flanigan Dr, ,King Rd & Flanigan Dr,San Jose,,,,2021/03/18 17:05:47+00, 
6172797.31559134,1946942.59101222,5010,2612,2612,37.33422618,-121.83758601,2005/01/31 00:00:00+00,24530,King Rd,N of,Biscayne Wy, ,King Rd & Biscayne Wy,San Jose,,,,2021/03/18 17:05:47+00, 
6150479.17682874,1943364.80256414,5011,2613,2613,37.32349155,-121.91416057,2005/03/14 00:00:00+00,24366,San Carlos St,W of,Meridian Av, ,San Carlos St & Meridian Av,San Jose,,,,2021/03/18 17:05:47+00, 
6171382.52052066,1948821.1961789,5012,2614,2614,37.33932954,-121.84254451,2010/06/02 00:00:00+00,24347,King Rd,S of,Story Rd, ,King Rd & Story Rd,San Jose,,,,2021/03/18 17:05:47+00, 
6165056.27333066,1952275.57050373,5013,2615,2615,37.34855317,-121.8644752,2005/02/17 00:00:00+00,24341,Santa Clara St,W of,28th St, ,Santa Clara St & 28th St,San Jose,,,,2021/03/18 17:05:47+00, 
6158313.83077884,1924971.44991523,5014,2616,2616,37.27329977,-121.88627981,2010/06/03 00:00:00+00,24296,Hillsdale Av,W of,Vistamont Dr, ,Hillsdale Av & Vistamont Dr,San Jose,,,,2021/03/18 17:05:47+00, 
6163611.38022308,1916558.34502231,5015,2617,2617,37.25041265,-121.86765605,2007/04/12 00:00:00+00,24280,Blossom Hill Rd,W of,Winfield Bl, ,Blossom Hill Rd & Winfield Bl,San Jose,,,,2021/03/18 17:05:47+00, 
6180600.37839724,1936703.83229031,5016,2618,2618,37.30641179,-121.81025551,2010/06/03 00:00:00+00,24216,Silver Creek Rd,S of,Capitol Expy, ,Silver Creek Rd & Capitol Expy,San Jose,,,,2021/03/18 17:05:47+00, 
6173719.59983599,1952366.62347123,5017,2619,2619,37.34915781,-121.83467993,2006/08/31 00:00:00+00,24130,Jackson Av,N of,Cinderella Ln, ,Jackson Av & Cinderella Ln,San Jose,,,,2021/03/18 17:05:47+00, 
6145109.15836933,1917757.32293931,5018,2620,2620,37.25295004,-121.93126627,2010/05/25 00:00:00+00,24094,Union Av,N of,Sr-85, ,Union Av & Sr-85,San Jose,,,,2021/03/18 17:05:47+00, 
6150701.05040075,1943360.79010499,5019,2621,2621,37.32349005,-121.9133976,2005/03/14 00:00:00+00,23976,San Carlos St,E of,Meridian Av, ,San Carlos St & Meridian Av,San Jose,,,,2021/03/18 17:05:47+00, 
6166610.992006,1916486.57384039,5020,2622,2622,37.25033565,-121.8573479,2010/06/01 00:00:00+00,23964,Blossom Hill Rd,E of,Santa Teresa Bl, ,Blossom Hill Rd & Santa Teresa Bl,San Jose,,,,2021/03/18 17:05:47+00, 
6148740.88207699,1967881.40740223,5021,2623,2623,37.39074319,-121.92140838,2006/03/22 00:00:00+00,23770,Trimble Rd,W of,Junction Av, ,Trimble Rd & Junction Av,San Jose,,,,2021/03/18 17:05:47+00, 
6178007.90129875,1949299.2641204,5022,2624,2624,37.34088979,-121.81977834,2010/05/19 00:00:00+00,23743,Ocala Av,E of,Capitol Expy, ,Ocala Av & Capitol Expy,San Jose,,,,2021/03/18 17:05:47+00, 
6186387.97312124,1939437.05385798,5023,2625,2625,37.31412871,-121.79049246,2006/10/18 00:00:00+00,23737,Aborn Rd,E of,White Rd, ,Aborn Rd & White Rd,San Jose,,,,2021/03/18 17:05:47+00, 
6176053.99313308,1958673.43402031,5024,2626,2626,37.36655991,-121.82695042,2005/10/04 00:00:00+00,23720,Alum Rock Av,W of,Manning Av, ,Alum Rock Av & Manning Av,San Jose,,,,2021/03/18 17:05:47+00, 
6157206.388768,1958454.00171639,5025,2627,2627,37.3652124,-121.89178782,2009/02/19 00:00:00+00,23680,Oakland Rd,N of,Commercial St, ,Oakland Rd & Commercial St,San Jose,,,,2021/03/18 17:05:47+00, 
6149111.55193932,1921425.47603606,5026,2628,2628,37.26318264,-121.9177148,2006/06/19 00:00:00+00,23640,Hillsdale Av,W of,Ross Av, ,Hillsdale Av & Ross Av,San Jose,,,,2021/03/18 17:05:47+00, 
6183024.86731467,1911398.5367724,5027,2629,2629,37.23700267,-121.80071726,2009/04/28 00:00:00+00,23570,Santa Teresa Bl,E of,Camino Verde Dr, ,Santa Teresa Bl & Camino Verde Dr,San Jose,,,,2021/03/18 17:05:47+00, 
6150585.52668166,1942471.51498064,5028,2630,2630,37.32104786,-121.91373542,2005/12/13 00:00:00+00,23387,Meridian Av,N of,Auzerais Av, ,Meridian Av & Auzerais Av,San Jose,,,,2021/03/18 17:05:47+00, 
6150583.23567575,1942278.98354156,5029,2631,2631,37.32051902,-121.91373328,2005/12/13 00:00:00+00,23351,Meridian Av,S of,Auzerais Av, ,Meridian Av & Auzerais Av,San Jose,,,,2021/03/18 17:05:47+00, 
6178802.71860674,1939063.85611357,5030,2632,2632,37.31282275,-121.8165534,2005/01/31 00:00:00+00,23190,King Rd,N of,Monrovia Dr, ,King Rd & Monrovia Dr,San Jose,,,,2021/03/18 17:05:47+00, 
6183388.17662741,1947543.24072956,5031,2633,2633,37.33628583,-121.80118994,2007/07/25 00:00:00+00,23190,White Rd,N of,Tully Rd, ,White Rd & Tully Rd,San Jose,,,,2021/03/18 17:05:47+00, 
6186318.47916575,1939425.28583689,5032,2634,2634,37.31409379,-121.79073085,2010/06/02 00:00:00+00,23179,Aborn Rd,E of,San Felipe Rd, ,Aborn Rd & San Felipe Rd,San Jose,,,,2021/03/18 17:05:47+00, 
6147546.53669666,1943385.91669515,5033,2635,2635,37.3234274,-121.92424601,2007/04/03 00:00:00+00,22730,San Carlos St,W of,Leigh Av, ,San Carlos St & Leigh Av,San Jose,,,,2021/03/18 17:05:47+00, 
6147769.4411065,1943385.24018732,5034,2636,2636,37.323435,-121.92347957,2007/04/03 00:00:00+00,22694,San Carlos St,E of,Leigh Av, ,San Carlos St & Leigh Av,San Jose,,,,2021/03/18 17:05:47+00, 
6165566.47276957,1956515.71917565,5035,2637,2637,37.36022923,-121.86293369,2008/09/16 00:00:00+00,22600,King Rd,E of,Schulte Dr, ,King Rd & Schulte Dr,San Jose,,,,2021/03/18 17:05:47+00, 
6152717.80785017,1923030.32322006,5036,2638,2638,37.26773982,-121.9054094,2010/06/01 00:00:00+00,22525,Hillsdale Av,W of,Meridian Av, ,Hillsdale Av & Meridian Av,San Jose,,,,2021/03/18 17:05:47+00, 
